task_id,image0,image1,winner,user
1728,124,212,0,susan
1729,139,178,1,susan
173,174,212,0,susan
1730,170,186,0,susan
1731,189,163,0,susan
1732,146,206,0,susan
1733,121,138,1,susan
1734,137,204,1,susan
1735,182,201,1,susan
1736,159,178,1,susan
1737,132,174,1,susan
1738,166,194,0,susan
1739,173,183,1,susan
174,196,219,1,susan
1740,207,212,1,susan
1741,124,165,0,susan
1742,126,169,1,susan
1743,140,200,0,susan
1744,171,199,0,susan
1745,163,179,1,susan
1746,121,190,1,susan
1747,160,169,0,susan
1748,155,172,0,susan
1749,199,213,1,susan
175,170,219,1,susan
1750,193,182,0,susan
1751,161,169,1,susan
1752,138,182,0,susan
1753,186,202,1,susan
1754,133,161,0,susan
1755,193,212,1,susan
1756,153,171,1,susan
1757,198,138,0,susan
1758,194,179,1,susan
1759,146,186,0,susan
176,139,215,0,susan
1760,219,131,0,susan
1761,129,159,0,susan
1762,142,168,1,susan
1763,200,212,1,susan
1764,151,208,1,susan
1765,128,131,1,susan
1766,214,152,1,susan
1767,163,145,0,susan
1768,141,202,1,susan
1769,163,208,1,susan
177,150,220,0,susan
1770,130,197,1,susan
1771,123,216,0,susan
1772,167,203,0,susan
1773,157,163,0,susan
1774,147,159,0,susan
1775,193,142,0,susan
1776,132,186,0,susan
1777,180,181,0,susan
1778,185,202,1,susan
1779,131,196,1,susan
178,144,218,0,susan
1780,197,137,0,susan
1781,177,188,1,susan
1782,160,176,1,susan
1783,150,148,0,susan
1784,121,131,1,susan
1785,146,144,1,susan
1786,152,149,0,susan
1787,188,180,0,susan
1788,133,172,0,susan
1789,199,216,0,susan
179,140,152,1,susan
1790,133,215,0,susan
1791,185,218,0,susan
1792,139,144,1,susan
1793,217,126,0,susan
1794,123,124,1,susan
1795,179,173,0,susan
1796,174,185,1,susan
1797,133,163,0,susan
1798,121,158,0,susan
1799,157,165,0,susan
18,154,173,0,susan
180,135,148,0,susan
1800,152,133,0,susan
1801,177,200,0,susan
1802,172,194,1,susan
1803,154,172,0,susan
1804,218,219,1,susan
1805,160,181,0,susan
1806,154,157,0,susan
1807,151,209,1,susan
1808,157,164,1,susan
1809,124,207,0,susan
181,197,209,0,susan
1810,162,192,1,susan
1811,122,143,0,susan
1812,163,217,1,susan
1813,176,125,0,susan
1814,154,187,0,susan
1815,174,195,1,susan
1816,156,157,0,susan
1817,193,195,1,susan
1818,150,210,0,susan
1819,162,211,0,susan
182,126,171,1,susan
1820,145,153,0,susan
1821,194,219,0,susan
1822,130,196,1,susan
1823,162,172,0,susan
1824,139,205,1,susan
1825,133,205,1,susan
1826,197,199,0,susan
1827,133,214,0,susan
1828,184,213,0,susan
1829,123,165,1,susan
183,174,220,0,susan
1830,131,217,0,susan
1831,151,155,0,susan
1832,181,207,1,susan
1833,132,141,0,susan
1834,158,166,1,susan
1835,130,195,1,susan
1836,163,128,1,susan
1837,151,164,0,susan
1838,122,143,0,susan
1839,129,218,0,susan
184,166,206,0,susan
1840,159,207,1,susan
1841,129,138,1,susan
1842,192,211,0,susan
1843,160,178,1,susan
1844,135,136,1,susan
1845,165,183,1,susan
1846,162,204,1,susan
1847,146,219,1,susan
1848,173,196,1,susan
1849,199,211,0,susan
185,142,207,1,susan
1850,130,216,0,susan
1851,173,146,1,susan
1852,145,183,1,susan
1853,207,200,0,susan
1854,176,208,1,susan
1855,124,192,0,susan
1856,179,201,0,susan
1857,155,161,1,susan
1858,167,195,1,susan
1859,194,213,0,susan
186,133,174,0,susan
1860,205,213,0,susan
1861,181,195,1,susan
1862,127,197,1,susan
1863,188,217,0,susan
1864,176,214,0,susan
1865,127,128,1,susan
1866,159,139,1,susan
1867,161,196,1,susan
1868,192,201,0,susan
1869,198,210,0,susan
187,173,189,1,susan
1870,140,201,1,susan
1871,207,156,1,susan
1872,152,217,0,susan
1873,147,218,0,susan
1874,142,197,1,susan
1875,144,214,0,susan
1876,160,201,1,susan
1877,131,142,0,susan
1878,171,203,0,susan
1879,170,178,1,susan
188,149,195,1,susan
1880,169,213,1,susan
1881,168,212,1,susan
1882,139,184,1,susan
1883,124,177,0,susan
1884,130,142,1,susan
1885,166,180,0,susan
1886,191,159,1,susan
1887,134,156,1,susan
1888,188,193,0,susan
1889,124,198,1,susan
189,166,169,0,susan
1890,161,170,0,susan
1891,121,126,0,susan
1892,170,190,1,susan
1893,171,208,1,susan
1894,121,173,0,susan
1895,173,177,1,susan
1896,123,178,1,susan
1897,213,214,0,susan
1898,146,168,0,susan
1899,170,174,0,susan
19,128,178,1,susan
190,159,166,1,susan
1900,161,203,0,susan
1901,154,216,0,susan
1902,209,160,0,susan
1903,154,160,0,susan
1904,205,144,1,susan
1905,134,185,1,susan
1906,127,167,1,susan
1907,143,192,1,susan
1908,186,161,1,susan
1909,209,186,0,susan
191,134,172,0,susan
1910,156,199,0,susan
1911,175,207,0,susan
1912,126,181,0,susan
1913,190,167,0,susan
1914,161,207,0,susan
1915,168,201,1,susan
1916,189,194,0,susan
1917,121,160,0,susan
1918,184,212,0,susan
1919,189,144,0,susan
192,184,207,0,susan
1920,164,182,0,susan
1921,142,157,1,susan
1922,124,146,0,susan
1923,164,193,0,susan
1924,125,202,1,susan
1925,169,122,0,susan
1926,163,213,1,susan
1927,180,211,0,susan
1928,183,160,0,susan
1929,154,214,0,susan
193,136,178,1,susan
1930,136,198,1,susan
1931,155,194,0,susan
1932,132,180,0,susan
1933,161,176,1,susan
1934,169,211,0,susan
1935,212,186,0,susan
1936,137,187,0,susan
1937,151,154,0,susan
1938,188,139,0,susan
1939,130,131,1,susan
194,131,158,0,susan
1940,151,166,0,susan
1941,209,135,0,susan
1942,158,199,0,susan
1943,147,171,1,susan
1944,140,220,1,susan
1945,156,174,0,susan
1946,126,187,0,susan
1947,159,193,0,susan
1948,135,194,0,susan
1949,131,166,0,susan
195,206,203,0,susan
1950,142,195,1,susan
1951,210,182,0,susan
1952,194,215,0,susan
1953,180,216,0,susan
1954,140,217,1,susan
1955,180,220,1,susan
1956,160,214,0,susan
1957,195,200,0,susan
1958,143,129,1,susan
1959,158,150,1,susan
196,163,193,0,susan
1960,178,136,0,susan
1961,123,135,1,susan
1962,123,131,1,susan
1963,193,209,1,susan
1964,182,185,1,susan
1965,146,175,1,susan
1966,185,188,1,susan
1967,161,172,0,susan
1968,159,180,0,susan
1969,132,200,0,susan
197,168,210,0,susan
1970,124,158,0,susan
1971,128,142,0,susan
1972,200,192,1,susan
1973,138,181,0,susan
1974,122,202,1,susan
1975,216,127,1,susan
1976,203,124,1,susan
1977,184,192,0,susan
1978,185,194,0,susan
1979,134,169,1,susan
198,147,170,1,susan
1980,140,146,1,susan
1981,173,204,1,susan
1982,147,174,1,susan
1983,151,172,0,susan
1984,153,161,1,susan
1985,131,147,0,susan
1986,135,183,0,susan
1987,143,209,1,susan
1988,123,155,1,susan
1989,124,185,1,susan
199,172,195,1,susan
1990,122,182,0,susan
1991,122,174,1,susan
1992,210,219,1,susan
1993,190,205,0,susan
1994,198,200,0,susan
1995,175,197,1,susan
1996,195,196,1,susan
1997,167,202,1,susan
1998,177,134,0,susan
1999,200,216,0,susan
2,197,205,0,susan
20,139,155,0,susan
200,175,204,1,susan
2000,188,162,0,susan
2001,165,189,1,susan
2002,142,182,1,susan
2003,199,183,1,susan
2004,159,165,1,susan
2005,205,150,0,susan
2006,160,183,0,susan
2007,122,138,1,susan
2008,141,139,1,susan
2009,148,165,0,susan
201,148,173,1,susan
2010,142,206,1,susan
2011,177,214,0,susan
2012,178,199,0,susan
2013,137,214,0,susan
2014,204,193,0,susan
2015,156,172,0,susan
2016,124,181,0,susan
2017,157,173,0,susan
2018,138,175,0,susan
2019,151,175,0,susan
202,141,176,1,susan
2020,185,206,0,susan
2021,126,167,1,susan
2022,136,167,0,susan
2023,122,163,0,susan
2024,152,192,0,susan
2025,143,156,1,susan
2026,205,174,0,susan
2027,153,215,1,susan
2028,134,180,0,susan
2029,172,212,1,susan
203,141,175,1,susan
2030,131,214,0,susan
2031,164,208,1,susan
2032,161,160,0,susan
2033,192,219,0,susan
2034,161,216,0,susan
2035,147,163,0,susan
2036,205,134,0,susan
2037,179,213,0,susan
2038,186,151,1,susan
2039,134,198,1,susan
204,167,194,1,susan
2040,216,217,1,susan
2041,142,143,1,susan
2042,125,184,1,susan
2043,204,148,0,susan
2044,187,190,1,susan
2045,123,176,1,susan
2046,126,161,1,susan
2047,175,200,0,susan
2048,167,174,1,susan
2049,124,151,1,susan
205,166,214,0,susan
2050,195,134,0,susan
2051,173,181,0,susan
2052,163,197,1,susan
2053,207,215,1,susan
2054,134,178,1,susan
2055,209,219,0,susan
2056,175,201,0,susan
2057,198,135,0,susan
2058,137,153,0,susan
2059,178,189,0,susan
206,193,144,1,susan
2060,142,151,1,susan
2061,167,184,1,susan
2062,145,179,1,susan
2063,184,145,0,susan
2064,190,188,1,susan
2065,126,202,1,susan
2066,216,170,1,susan
2067,126,127,0,susan
2068,195,201,1,susan
2069,159,186,0,susan
207,135,170,0,susan
2070,148,188,1,susan
2071,161,187,0,susan
2072,158,192,1,susan
2073,187,183,1,susan
2074,171,148,0,susan
2075,149,169,1,susan
2076,212,154,1,susan
2077,144,175,1,susan
2078,147,204,1,susan
2079,178,211,0,susan
208,121,166,1,susan
2080,150,164,1,susan
2081,180,192,1,susan
2082,167,199,0,susan
2083,189,130,0,susan
2084,153,202,1,susan
2085,177,216,0,susan
2086,219,135,1,susan
2087,152,178,1,susan
2088,173,188,1,susan
2089,140,212,0,susan
209,154,195,0,susan
2090,146,180,0,susan
2091,163,184,1,susan
2092,122,142,0,susan
2093,132,204,1,susan
2094,190,197,1,susan
2095,188,175,0,susan
2096,158,122,1,susan
2097,140,142,0,susan
2098,142,192,1,susan
2099,131,174,0,susan
21,125,175,1,susan
210,198,205,0,susan
2100,121,186,0,susan
2101,193,208,1,susan
2102,154,170,0,susan
2103,208,158,0,susan
2104,170,191,0,susan
2105,220,148,0,susan
2106,135,168,0,susan
2107,178,209,1,susan
2108,143,187,0,susan
2109,169,186,0,susan
211,124,168,0,susan
2110,192,196,1,susan
2111,138,210,0,susan
2112,140,199,0,susan
2113,188,214,0,susan
2114,165,197,1,susan
2115,178,192,0,susan
2116,192,137,0,susan
2117,131,193,0,susan
2118,165,204,1,susan
2119,163,206,1,susan
212,164,154,1,susan
2120,123,175,1,susan
2121,148,211,0,susan
2122,129,203,0,susan
2123,203,213,1,susan
2124,203,123,1,susan
2125,150,176,1,susan
2126,146,160,1,susan
2127,170,202,1,susan
2128,160,167,0,susan
2129,189,129,0,susan
213,197,161,0,susan
2130,123,171,1,susan
2131,126,191,0,susan
2132,151,216,0,susan
2133,175,192,0,susan
2134,161,183,1,susan
2135,149,218,1,susan
2136,184,210,0,susan
2137,166,171,0,susan
2138,142,146,1,susan
2139,122,129,1,susan
214,218,190,1,susan
2140,144,194,0,susan
2141,192,157,0,susan
2142,165,215,1,susan
2143,164,144,1,susan
2144,156,213,0,susan
2145,166,172,0,susan
2146,152,200,0,susan
2147,167,151,1,susan
2148,163,139,1,susan
2149,141,150,1,susan
215,159,176,1,susan
2150,133,219,1,susan
2151,128,123,0,susan
2152,128,136,0,susan
2153,212,126,0,susan
2154,137,164,1,susan
2155,146,162,0,susan
2156,212,216,0,susan
2157,201,209,1,susan
2158,162,212,1,susan
2159,181,153,1,susan
216,198,186,0,susan
2160,144,191,0,susan
2161,173,212,1,susan
2162,204,143,0,susan
2163,145,160,1,susan
2164,170,214,0,susan
2165,127,199,1,susan
2166,152,220,0,susan
2167,145,147,1,susan
2168,188,139,0,susan
2169,137,194,1,susan
217,139,219,1,susan
2170,168,175,1,susan
2171,196,210,0,susan
2172,186,210,1,susan
2173,194,174,0,susan
2174,192,204,0,susan
2175,151,201,1,susan
2176,171,150,0,susan
2177,160,206,0,susan
2178,173,151,1,susan
2179,192,163,0,susan
218,187,205,1,susan
2180,135,150,0,susan
2181,153,174,1,susan
2182,124,186,0,susan
2183,209,173,0,susan
2184,203,161,1,susan
2185,185,193,0,susan
2186,130,215,1,susan
2187,208,214,0,susan
2188,171,184,1,susan
2189,188,147,0,susan
219,180,202,1,susan
2190,197,210,0,susan
2191,124,193,0,susan
2192,158,172,0,susan
2193,158,197,1,susan
2194,132,153,0,susan
2195,177,179,1,susan
2196,124,204,1,susan
2197,129,127,0,susan
2198,184,197,1,susan
2199,144,153,0,susan
22,168,196,1,susan
220,138,202,1,susan
2200,127,189,1,susan
2201,201,210,0,susan
2202,167,169,1,susan
2203,145,184,1,susan
2204,195,142,0,susan
2205,121,178,1,susan
2206,202,173,0,susan
2207,184,219,0,susan
2208,183,167,0,susan
2209,129,149,0,susan
221,154,192,1,susan
2210,133,146,0,susan
2211,183,198,0,susan
2212,122,132,0,susan
2213,123,210,0,susan
2214,145,188,1,susan
2215,141,179,1,susan
2216,124,141,0,susan
2217,187,145,1,susan
2218,161,186,0,susan
2219,142,145,1,susan
222,132,213,1,susan
2220,156,210,0,susan
2221,155,146,0,susan
2222,135,147,0,susan
2223,187,220,1,susan
2224,147,200,0,susan
2225,126,154,1,susan
2226,138,154,0,susan
2227,127,212,1,susan
2228,176,219,0,susan
2229,176,216,0,susan
223,168,176,1,susan
2230,171,173,0,susan
2231,182,212,1,susan
2232,131,190,0,susan
2233,132,218,1,susan
2234,205,220,0,susan
2235,195,220,0,susan
2236,135,200,0,susan
2237,184,144,0,susan
2238,136,144,0,susan
2239,134,155,1,susan
224,137,156,1,susan
2240,124,178,1,susan
2241,184,202,1,susan
2242,213,150,0,susan
2243,184,138,0,susan
2244,126,131,1,susan
2245,158,162,0,susan
2246,141,130,1,susan
2247,134,213,1,susan
2248,164,160,1,susan
2249,143,122,1,susan
225,172,159,1,susan
2250,220,147,1,susan
2251,166,177,0,susan
2252,149,159,1,susan
2253,181,190,1,susan
2254,143,159,1,susan
2255,203,207,1,susan
2256,122,181,0,susan
2257,171,210,0,susan
2258,129,163,0,susan
2259,181,196,1,susan
226,158,216,0,susan
2260,132,185,1,susan
2261,122,171,1,susan
2262,129,217,1,susan
2263,139,206,0,susan
2264,178,183,0,susan
2265,140,162,0,susan
2266,133,147,0,susan
2267,196,201,0,susan
2268,131,161,0,susan
2269,156,159,0,susan
227,132,143,0,susan
2270,122,196,1,susan
2271,174,210,0,susan
2272,181,204,1,susan
2273,128,145,0,susan
2274,153,212,1,susan
2275,129,161,1,susan
2276,122,177,1,susan
2277,134,166,1,susan
2278,182,203,1,susan
2279,146,220,0,susan
228,142,153,1,susan
2280,177,197,1,susan
2281,164,202,1,susan
2282,121,132,0,susan
2283,134,217,1,susan
2284,163,196,1,susan
2285,137,179,1,susan
2286,177,219,1,susan
2287,135,206,0,susan
2288,124,160,0,susan
2289,129,133,1,susan
229,135,154,0,susan
2290,137,198,1,susan
2291,128,188,1,susan
2292,152,184,0,susan
2293,154,168,0,susan
2294,137,162,1,susan
2295,151,191,0,susan
2296,179,197,0,susan
2297,178,216,0,susan
2298,147,184,1,susan
2299,151,197,1,susan
23,195,143,0,susan
230,124,136,0,susan
2300,138,159,0,susan
2301,128,202,1,susan
2302,151,137,0,susan
2303,122,180,0,susan
2304,133,180,0,susan
2305,138,166,0,susan
2306,206,209,1,susan
2307,179,211,0,susan
2308,122,203,0,susan
2309,216,177,1,susan
231,201,183,1,susan
2310,209,161,0,susan
2311,153,208,1,susan
2312,141,218,1,susan
2313,182,212,1,susan
2314,127,142,1,susan
2315,143,200,1,susan
2316,148,209,1,susan
2317,141,205,1,susan
2318,150,184,1,susan
2319,152,180,0,susan
232,121,155,1,susan
2320,177,206,0,susan
2321,139,165,0,susan
2322,156,213,0,susan
2323,189,197,1,susan
2324,163,207,0,susan
2325,156,188,1,susan
2326,145,175,1,susan
2327,121,219,1,susan
2328,124,152,1,susan
2329,201,135,1,susan
233,182,168,1,susan
2330,166,210,0,susan
2331,174,215,0,susan
2332,166,174,0,susan
2333,140,170,1,susan
2334,204,219,0,susan
2335,125,200,0,susan
2336,210,189,1,susan
2337,125,213,1,susan
2338,191,201,1,susan
2339,153,184,1,susan
234,134,135,1,susan
2340,218,136,1,susan
2341,147,145,0,susan
2342,184,201,0,susan
2343,170,220,0,susan
2344,189,136,0,susan
2345,132,164,1,susan
2346,202,123,0,susan
2347,144,220,0,susan
2348,218,171,1,susan
2349,140,173,1,susan
235,194,158,0,susan
2350,173,172,0,susan
2351,147,178,1,susan
2352,169,166,1,susan
2353,123,149,0,susan
2354,167,180,0,susan
2355,130,138,1,susan
2356,141,219,1,susan
2357,135,173,0,susan
2358,146,201,1,susan
2359,136,142,0,susan
236,138,178,1,susan
2360,212,200,0,susan
2361,135,179,1,susan
2362,176,170,0,susan
2363,141,190,1,susan
2364,195,147,0,susan
2365,149,193,1,susan
2366,134,183,1,susan
2367,123,187,0,susan
2368,147,220,0,susan
2369,212,217,1,susan
237,206,215,1,susan
2370,140,216,0,susan
2371,123,219,1,susan
2372,211,125,1,susan
2373,151,162,0,susan
2374,129,212,0,susan
2375,124,156,1,susan
2376,128,146,0,susan
2377,185,203,0,susan
2378,206,211,0,susan
2379,133,153,0,susan
238,132,156,1,susan
2380,141,154,1,susan
2381,136,192,1,susan
2382,166,167,0,susan
2383,155,180,0,susan
2384,172,216,0,susan
2385,141,159,1,susan
2386,174,219,1,susan
2387,162,191,0,susan
2388,136,198,1,susan
2389,147,219,1,susan
239,215,128,1,susan
2390,130,133,1,susan
2391,194,196,1,susan
2392,124,153,0,susan
2393,168,207,0,susan
2394,205,214,0,susan
2395,187,210,1,susan
2396,144,166,1,susan
2397,185,205,0,susan
2398,196,214,0,susan
2399,191,220,1,susan
24,158,189,1,susan
240,137,136,1,susan
2400,135,177,0,susan
2401,143,193,1,susan
2402,206,219,1,susan
2403,153,216,0,susan
2404,183,178,1,susan
2405,122,125,1,susan
2406,159,200,1,susan
2407,141,174,1,susan
2408,191,206,1,susan
2409,160,193,0,susan
241,196,185,0,susan
2410,133,208,1,susan
2411,122,147,1,susan
2412,123,134,0,susan
2413,178,210,0,susan
2414,138,169,0,susan
2415,157,150,1,susan
2416,140,172,0,susan
2417,127,215,1,susan
2418,199,204,1,susan
2419,213,179,1,susan
242,139,162,0,susan
2420,200,205,1,susan
2421,159,172,1,susan
2422,165,186,0,susan
2423,123,122,0,susan
2424,138,146,0,susan
2425,169,187,0,susan
2426,131,175,0,susan
2427,126,177,1,susan
2428,131,178,1,susan
2429,144,189,1,susan
243,151,211,0,susan
2430,168,213,1,susan
2431,124,210,0,susan
2432,135,181,0,susan
2433,149,189,1,susan
2434,178,191,0,susan
2435,136,187,0,susan
2436,178,205,0,susan
2437,202,210,0,susan
2438,136,148,0,susan
2439,205,207,0,susan
244,150,179,1,susan
2440,131,218,0,susan
2441,144,192,1,susan
2442,158,164,1,susan
2443,176,168,0,susan
2444,164,191,0,susan
2445,189,195,0,susan
2446,142,187,0,susan
2447,168,166,1,susan
2448,153,122,1,susan
2449,163,132,1,susan
245,157,186,0,susan
2450,132,162,1,susan
2451,168,184,1,susan
2452,173,178,1,susan
2453,219,194,0,susan
2454,125,142,0,susan
2455,127,203,1,susan
2456,121,136,1,susan
2457,149,188,1,susan
2458,184,131,1,susan
2459,149,199,1,susan
246,152,202,1,susan
2460,160,145,0,susan
2461,188,174,0,susan
2462,121,170,1,susan
2463,161,213,0,susan
2464,121,195,0,susan
2465,168,186,0,susan
2466,144,150,0,susan
2467,212,138,1,susan
2468,149,175,1,susan
2469,151,177,0,susan
247,198,220,0,susan
2470,131,129,0,susan
2471,122,126,0,susan
2472,144,169,1,susan
2473,127,163,1,susan
2474,198,136,0,susan
2475,144,196,1,susan
2476,169,206,0,susan
2477,205,208,1,susan
2478,123,143,0,susan
2479,177,191,0,susan
248,178,185,0,susan
2480,133,169,1,susan
2481,155,188,1,susan
2482,216,215,1,susan
2483,190,218,0,susan
2484,133,196,1,susan
2485,197,175,0,susan
2486,176,210,0,susan
2487,176,181,0,susan
2488,218,178,1,susan
2489,144,164,0,susan
249,128,180,0,susan
2490,194,195,1,susan
2491,166,192,1,susan
2492,172,164,1,susan
2493,217,178,1,susan
2494,153,198,1,susan
2495,149,196,1,susan
2496,206,189,1,susan
2497,169,216,0,susan
2498,145,199,0,susan
2499,209,185,0,susan
25,124,125,0,susan
250,168,189,1,susan
2500,132,166,1,susan
2501,176,188,1,susan
2502,196,215,0,susan
2503,162,173,1,susan
2504,199,177,1,susan
2505,126,152,1,susan
2506,145,159,0,susan
2507,146,144,1,susan
2508,131,213,0,susan
2509,157,203,0,susan
251,182,192,1,susan
2510,164,188,1,susan
2511,152,170,0,susan
2512,164,187,0,susan
2513,211,141,1,susan
2514,128,164,0,susan
2515,142,181,0,susan
2516,159,183,1,susan
2517,137,158,1,susan
2518,216,191,0,susan
2519,158,187,0,susan
252,203,219,1,susan
2520,192,206,0,susan
2521,133,175,1,susan
2522,157,161,1,susan
2523,178,219,0,susan
2524,124,211,0,susan
2525,158,182,0,susan
2526,194,187,0,susan
2527,152,208,0,susan
2528,148,200,0,susan
2529,127,161,1,susan
253,158,194,1,susan
2530,194,208,1,susan
2531,136,152,1,susan
2532,160,199,0,susan
2533,141,211,0,susan
2534,130,177,1,susan
2535,146,199,0,susan
2536,205,218,0,susan
2537,187,208,1,susan
2538,185,131,1,susan
2539,209,127,0,susan
254,132,169,1,susan
2540,170,126,0,susan
2541,178,181,0,susan
2542,169,212,0,susan
2543,135,207,0,susan
2544,185,195,0,susan
2545,136,210,0,susan
2546,159,142,0,susan
2547,145,198,1,susan
2548,178,125,0,susan
2549,160,190,1,susan
255,127,143,1,susan
2550,201,204,1,susan
2551,146,217,1,susan
2552,176,155,0,susan
2553,138,206,0,susan
2554,191,147,1,susan
2555,146,187,0,susan
2556,185,133,0,susan
2557,167,188,1,susan
2558,191,135,1,susan
2559,141,192,1,susan
256,134,136,1,susan
2560,123,129,1,susan
2561,206,189,1,susan
2562,185,140,0,susan
2563,136,186,0,susan
2564,193,172,0,susan
2565,144,213,0,susan
2566,123,142,0,susan
2567,155,159,0,susan
2568,154,166,1,susan
2569,157,194,1,susan
257,211,201,1,susan
2570,162,216,0,susan
2571,152,193,0,susan
2572,162,155,1,susan
2573,126,139,1,susan
2574,123,163,0,susan
2575,145,171,1,susan
2576,181,186,1,susan
2577,139,157,0,susan
2578,182,210,1,susan
2579,189,200,0,susan
258,135,214,0,susan
2580,131,206,0,susan
2581,172,220,1,susan
2582,123,211,0,susan
2583,125,153,0,susan
2584,126,209,1,susan
2585,143,181,0,susan
2586,131,205,0,susan
2587,145,210,0,susan
2588,185,212,0,susan
2589,122,172,0,susan
259,197,208,0,susan
2590,126,211,0,susan
2591,193,189,1,susan
2592,164,184,1,susan
2593,166,207,0,susan
2594,161,213,0,susan
2595,129,170,1,susan
2596,128,162,0,susan
2597,210,128,1,susan
2598,144,211,0,susan
2599,127,173,1,susan
26,166,185,0,susan
260,144,155,1,susan
2600,209,140,0,susan
2601,156,218,0,susan
2602,158,200,0,susan
2603,128,147,0,susan
2604,137,220,1,susan
2605,163,201,1,susan
2606,124,130,0,susan
2607,153,207,1,susan
2608,135,169,0,susan
2609,184,220,0,susan
261,164,220,0,susan
2610,155,175,1,susan
2611,197,190,0,susan
2612,188,124,0,susan
2613,218,135,1,susan
2614,126,217,1,susan
2615,199,203,1,susan
2616,139,197,1,susan
2617,143,189,1,susan
2618,149,160,1,susan
2619,141,161,1,susan
262,131,215,0,susan
2620,121,157,0,susan
2621,133,154,1,susan
2622,153,142,0,susan
2623,143,146,1,susan
2624,193,199,1,susan
2625,163,220,1,susan
2626,154,176,1,susan
2627,151,134,0,susan
2628,134,139,1,susan
2629,159,217,1,susan
263,152,197,1,susan
2630,187,196,1,susan
2631,161,165,0,susan
2632,153,172,0,susan
2633,156,185,1,susan
2634,168,180,0,susan
2635,146,212,0,susan
2636,158,201,1,susan
2637,166,195,0,susan
2638,122,161,1,susan
2639,203,210,0,susan
264,144,133,0,susan
2640,130,175,1,susan
2641,130,181,0,susan
2642,157,205,1,susan
2643,198,204,1,susan
2644,156,176,0,susan
2645,121,197,1,susan
2646,126,194,1,susan
2647,140,209,1,susan
2648,133,165,0,susan
2649,129,140,0,susan
265,149,217,1,susan
2650,162,178,1,susan
2651,205,209,1,susan
2652,126,220,1,susan
2653,173,187,0,susan
2654,142,169,1,susan
2655,130,214,0,susan
2656,133,193,0,susan
2657,179,198,0,susan
2658,195,124,0,susan
2659,134,159,0,susan
266,127,162,1,susan
2660,122,128,1,susan
2661,146,153,0,susan
2662,162,214,0,susan
2663,197,137,0,susan
2664,166,178,1,susan
2665,147,216,0,susan
2666,131,157,0,susan
2667,129,148,0,susan
2668,157,179,1,susan
2669,145,190,1,susan
267,199,214,0,susan
2670,149,156,1,susan
2671,209,220,0,susan
2672,164,210,0,susan
2673,149,158,1,susan
2674,131,151,1,susan
2675,143,124,1,susan
2676,180,217,1,susan
2677,182,205,1,susan
2678,130,191,0,susan
2679,194,198,1,susan
268,196,218,0,susan
2680,157,202,1,susan
2681,208,172,0,susan
2682,136,168,0,susan
2683,194,156,1,susan
2684,218,163,0,susan
2685,124,171,1,susan
2686,149,215,1,susan
2687,189,206,0,susan
2688,170,215,0,susan
2689,166,218,0,susan
269,146,197,1,susan
2690,141,203,1,susan
2691,208,134,0,susan
2692,204,137,0,susan
2693,134,160,1,susan
2694,214,199,1,susan
2695,123,188,1,susan
2696,194,200,0,susan
2697,215,220,0,susan
2698,171,200,0,susan
2699,165,133,1,susan
27,121,137,0,susan
270,207,144,1,susan
2700,126,196,1,susan
2701,196,207,0,susan
2702,141,156,1,susan
2703,136,197,1,susan
2704,148,190,1,susan
2705,150,169,0,susan
2706,121,201,0,susan
2707,139,169,0,susan
2708,153,176,1,susan
2709,145,137,0,susan
271,123,185,1,susan
2710,127,217,1,susan
2711,201,205,0,susan
2712,128,217,0,susan
2713,179,189,0,susan
2714,142,171,1,susan
2715,132,155,1,susan
2716,141,183,1,susan
2717,172,204,1,susan
2718,150,205,1,susan
2719,130,135,1,susan
272,130,198,1,susan
2720,182,200,0,susan
2721,161,180,0,susan
2722,127,154,1,susan
2723,192,185,0,susan
2724,191,197,1,susan
2725,150,171,1,susan
2726,129,210,0,susan
2727,201,165,0,susan
2728,177,211,0,susan
2729,126,132,0,susan
273,139,158,0,susan
2730,143,150,1,susan
2731,217,151,1,susan
2732,196,211,0,susan
2733,192,193,0,susan
2734,139,182,0,susan
2735,150,186,0,susan
2736,121,207,0,susan
2737,123,158,1,susan
2738,159,191,0,susan
2739,135,161,0,susan
274,183,220,0,susan
2740,121,192,1,susan
2741,132,184,1,susan
2742,207,220,1,susan
2743,148,176,1,susan
2744,167,176,1,susan
2745,156,195,1,susan
2746,160,188,1,susan
2747,192,191,0,susan
2748,128,159,0,susan
2749,133,179,1,susan
275,179,176,0,susan
2750,136,145,0,susan
2751,184,209,1,susan
2752,130,179,1,susan
2753,141,152,1,susan
2754,141,207,1,susan
2755,153,164,1,susan
2756,166,198,1,susan
2757,138,174,0,susan
2758,137,160,1,susan
2759,148,151,1,susan
276,121,181,0,susan
2760,162,176,1,susan
2761,147,150,1,susan
2762,136,138,1,susan
2763,159,177,1,susan
2764,125,141,0,susan
2765,122,140,0,susan
2766,161,198,1,susan
2767,166,212,0,susan
2768,150,204,1,susan
2769,125,178,1,susan
277,173,190,1,susan
2770,121,202,1,susan
2771,180,215,1,susan
2772,204,134,0,susan
2773,153,193,0,susan
2774,134,144,1,susan
2775,210,196,1,susan
2776,171,189,1,susan
2777,121,169,0,susan
2778,159,219,1,susan
2779,150,188,1,susan
278,176,178,1,susan
2780,167,217,1,susan
2781,134,151,1,susan
2782,193,197,1,susan
2783,138,220,0,susan
2784,135,144,0,susan
2785,151,193,0,susan
